track_id,album_id,side,position,track_name,duration,audio_preview_url
281,21,A,3,Kong,03:57,https://music.youtube.com/search?q=Bonobo%20Kong
282,21,A,4,Eyesdown,05:28,https://music.youtube.com/search?q=Bonobo%20Eyesdown
283,21,B,1,El Toro,03:44,https://music.youtube.com/search?q=Bonobo%20El%20Toro
284,21,B,2,We Could Forever,04:19,https://music.youtube.com/search?q=Bonobo%20We%20Could%20Forever
285,21,B,3,1009,04:30,https://music.youtube.com/search?q=Bonobo%201009
286,21,C,1,All In Forms,04:51,https://music.youtube.com/search?q=Bonobo%20All%20In%20Forms
287,21,C,2,The Keeper,04:49,https://music.youtube.com/search?q=Bonobo%20The%20Keeper
288,21,C,3,Stay The Same,04:44,https://music.youtube.com/search?q=Bonobo%20Stay%20The%20Same
289,21,D,1,Animals,06:45,https://music.youtube.com/search?q=Bonobo%20Animals
290,21,D,2,Black Sands,06:48,https://music.youtube.com/search?q=Bonobo%20Black%20Sands
291,22,A,1,Angel Echoes,04:00,https://music.youtube.com/search?q=Four%20Tet%20Angel%20Echoes
292,22,A,2,Love Cry,09:13,https://music.youtube.com/search?q=Four%20Tet%20Love%20Cry
293,22,B,1,Circling,05:17,https://music.youtube.com/search?q=Four%20Tet%20Circling
294,22,B,2,Pablo's Heart,00:12,https://music.youtube.com/search?q=Four%20Tet%20Pablo%27s%20Heart
295,22,B,3,Sing,06:49,https://music.youtube.com/search?q=Four%20Tet%20Sing
296,22,C,1,This Unfolds,07:55,https://music.youtube.com/search?q=Four%20Tet%20This%20Unfolds
297,22,C,2,Reversing,02:40,https://music.youtube.com/search?q=Four%20Tet%20Reversing
298,22,D,1,Plastic People,06:33,https://music.youtube.com/search?q=Four%20Tet%20Plastic%20People
299,22,D,2,She Just Likes to Fight,04:34,https://music.youtube.com/search?q=Four%20Tet%20She%20Just%20Likes%20to%20Fight
300,23,A,1,Odessa,05:16,https://music.youtube.com/search?q=Caribou%20Odessa
301,23,A,2,Sun,05:44,https://music.youtube.com/search?q=Caribou%20Sun
302,23,B,1,Kaili,04:42,https://music.youtube.com/search?q=Caribou%20Kaili
303,23,B,2,Found Out,03:17,https://music.youtube.com/search?q=Caribou%20Found%20Out
304,23,C,1,Bowls,06:20,https://music.youtube.com/search?q=Caribou%20Bowls
305,23,C,2,Leave House,05:12,https://music.youtube.com/search?q=Caribou%20Leave%20House
306,23,D,1,Hannibal,06:14,https://music.youtube.com/search?q=Caribou%20Hannibal
307,23,D,2,Lalibela,02:26,https://music.youtube.com/search?q=Caribou%20Lalibela
308,23,D,3,Jamelia,03:58,https://music.youtube.com/search?q=Caribou%20Jamelia
309,24,A,1,Gosh,04:51,https://music.youtube.com/search?q=Jamie%20xx%20Gosh
310,24,A,2,Sleep Sound,03:52,https://music.youtube.com/search?q=Jamie%20xx%20Sleep%20Sound
311,24,A,3,SeeSaw,04:28,https://music.youtube.com/search?q=Jamie%20xx%20SeeSaw
312,24,A,4,Obvs,03:51,https://music.youtube.com/search?q=Jamie%20xx%20Obvs
313,24,A,5,Just Saying,01:23,https://music.youtube.com/search?q=Jamie%20xx%20Just%20Saying
314,24,A,6,Stranger in a Room,02:57,https://music.youtube.com/search?q=Jamie%20xx%20Stranger%20in%20a%20Room
315,24,B,1,Hold Tight,04:03,https://music.youtube.com/search?q=Jamie%20xx%20Hold%20Tight
316,24,B,2,Loud Places,04:43,https://music.youtube.com/search?q=Jamie%20xx%20Loud%20Places
317,24,B,3,I Know There's Gonna Be (Good Times),03:33,https://music.youtube.com/search?q=Jamie%20xx%20I%20Know%20There%27s%20Gonna%20Be%20%28Good%20Times%29
318,24,B,4,The Rest Is Noise,04:58,https://music.youtube.com/search?q=Jamie%20xx%20The%20Rest%20Is%20Noise
319,24,B,5,Girl,04:05,https://music.youtube.com/search?q=Jamie%20xx%20Girl
320,25,A,1,Clock Catcher,01:12,https://music.youtube.com/search?q=Flying%20Lotus%20Clock%20Catcher
321,25,A,2,Pickled!,02:14,https://music.youtube.com/search?q=Flying%20Lotus%20Pickled%21
322,25,A,3,Nose Art,01:58,https://music.youtube.com/search?q=Flying%20Lotus%20Nose%20Art
323,25,A,4,Intro//A Cosmic Drama,01:15,https://music.youtube.com/search?q=Flying%20Lotus%20Intro%2F%2FA%20Cosmic%20Drama
324,25,A,5,Zodiac Shit,02:44,https://music.youtube.com/search?q=Flying%20Lotus%20Zodiac%20Shit
325,25,A,6,Computer Face//Pure Being,02:33,https://music.youtube.com/search?q=Flying%20Lotus%20Computer%20Face%2F%2FPure%20Being
326,25,B,1,...And the World Laughs with You,02:55,https://music.youtube.com/search?q=Flying%20Lotus%20...And%20the%20World%20Laughs%20with%20You
327,25,B,2,Arkestry,02:51,https://music.youtube.com/search?q=Flying%20Lotus%20Arkestry
328,25,B,3,MmmHmm,04:14,https://music.youtube.com/search?q=Flying%20Lotus%20MmmHmm
329,25,C,1,Do the Astral Plane,03:58,https://music.youtube.com/search?q=Flying%20Lotus%20Do%20the%20Astral%20Plane
330,25,C,2,Satelllliiiiiteee,03:49,https://music.youtube.com/search?q=Flying%20Lotus%20Satelllliiiiiteee
331,25,C,3,German Haircut,01:57,https://music.youtube.com/search?q=Flying%20Lotus%20German%20Haircut
332,25,C,4,Recoiled,03:37,https://music.youtube.com/search?q=Flying%20Lotus%20Recoiled
333,25,D,1,Dance of the Pseudo Nymph,02:47,https://music.youtube.com/search?q=Flying%20Lotus%20Dance%20of%20the%20Pseudo%20Nymph
334,25,D,2,Drips//Auntie's Harp,02:10,https://music.youtube.com/search?q=Flying%20Lotus%20Drips%2F%2FAuntie%27s%20Harp
335,25,D,3,Table Tennis,03:02,https://music.youtube.com/search?q=Flying%20Lotus%20Table%20Tennis
336,25,D,4,Galaxy in Janaki,02:28,https://music.youtube.com/search?q=Flying%20Lotus%20Galaxy%20in%20Janaki
337,26,A,1,Europe Endless,09:40,https://music.youtube.com/search?q=Kraftwerk%20Europe%20Endless
338,26,A,2,The Hall of Mirrors,07:54,https://music.youtube.com/search?q=Kraftwerk%20The%20Hall%20of%20Mirrors
339,26,A,3,Showroom Dummies,06:15,https://music.youtube.com/search?q=Kraftwerk%20Showroom%20Dummies
340,26,B,1,Trans-Europe Express,06:52,https://music.youtube.com/search?q=Kraftwerk%20Trans-Europe%20Express
341,26,B,2,Metal on Metal,06:43,https://music.youtube.com/search?q=Kraftwerk%20Metal%20on%20Metal
342,26,B,3,Franz Schubert,04:26,https://music.youtube.com/search?q=Kraftwerk%20Franz%20Schubert
343,26,B,4,Endless Endless,00:56,https://music.youtube.com/search?q=Kraftwerk%20Endless%20Endless
344,27,A,1,Age of Consent,05:15,https://music.youtube.com/search?q=New%20Order%20Age%20of%20Consent
345,27,A,2,We All Stand,05:14,https://music.youtube.com/search?q=New%20Order%20We%20All%20Stand
346,27,A,3,The Village,04:37,https://music.youtube.com/search?q=New%20Order%20The%20Village
347,27,A,4,5 8 2006,07:31,https://music.youtube.com/search?q=New%20Order%205%208%202006
348,27,B,1,Your Silent Face,05:59,https://music.youtube.com/search?q=New%20Order%20Your%20Silent%20Face
349,27,B,2,Ultraviolence,04:52,https://music.youtube.com/search?q=New%20Order%20Ultraviolence
350,27,B,3,Ecstasy,04:25,https://music.youtube.com/search?q=New%20Order%20Ecstasy
351,27,B,4,Leave Me Alone,04:40,https://music.youtube.com/search?q=New%20Order%20Leave%20Me%20Alone
352,28,A,1,World in My Eyes,04:26,https://music.youtube.com/search?q=Depeche%20Mode%20World%20in%20My%20Eyes
353,28,A,2,Sweetest Perfection,04:43,https://music.youtube.com/search?q=Depeche%20Mode%20Sweetest%20Perfection
354,28,A,3,Personal Jesus,04:56,https://music.youtube.com/search?q=Depeche%20Mode%20Personal%20Jesus
355,28,B,1,Halo,04:30,https://music.youtube.com/search?q=Depeche%20Mode%20Halo
356,28,B,2,Waiting for the Night,06:07,https://music.youtube.com/search?q=Depeche%20Mode%20Waiting%20for%20the%20Night
357,28,C,1,Enjoy the Silence,06:12,https://music.youtube.com/search?q=Depeche%20Mode%20Enjoy%20the%20Silence
358,28,C,2,Policy of Truth,04:55,https://music.youtube.com/search?q=Depeche%20Mode%20Policy%20of%20Truth
359,28,D,1,Blue Dress,05:41,https://music.youtube.com/search?q=Depeche%20Mode%20Blue%20Dress
360,28,D,2,Clean,05:32,https://music.youtube.com/search?q=Depeche%20Mode%20Clean
361,29,A,1,One More Chance,05:28,https://music.youtube.com/search?q=Pet%20Shop%20Boys%20One%20More%20Chance
362,29,A,2,What Have I Done to Deserve This?,04:17,https://music.youtube.com/search?q=Pet%20Shop%20Boys%20What%20Have%20I%20Done%20to%20Deserve%20This%3F
363,29,A,3,Shopping,03:37,https://music.youtube.com/search?q=Pet%20Shop%20Boys%20Shopping
364,29,B,1,Rent,05:09,https://music.youtube.com/search?q=Pet%20Shop%20Boys%20Rent
365,29,B,2,Hit Music,04:44,https://music.youtube.com/search?q=Pet%20Shop%20Boys%20Hit%20Music
366,29,C,1,It Couldn't Happen Here,05:17,https://music.youtube.com/search?q=Pet%20Shop%20Boys%20It%20Couldn%27t%20Happen%20Here
367,29,C,2,It's a Sin,04:59,https://music.youtube.com/search?q=Pet%20Shop%20Boys%20It%27s%20a%20Sin
368,29,D,1,I Want to Wake Up,05:09,https://music.youtube.com/search?q=Pet%20Shop%20Boys%20I%20Want%20to%20Wake%20Up
369,29,D,2,Heart,03:58,https://music.youtube.com/search?q=Pet%20Shop%20Boys%20Heart
370,29,D,3,King's Cross,05:11,https://music.youtube.com/search?q=Pet%20Shop%20Boys%20King%27s%20Cross
371,30,A,1,Crystalline Green,04:28,https://music.youtube.com/search?q=Goldfrapp%20Crystalline%20Green
372,30,A,2,Train,04:11,https://music.youtube.com/search?q=Goldfrapp%20Train
373,30,A,3,Black Cherry,04:56,https://music.youtube.com/search?q=Goldfrapp%20Black%20Cherry
374,30,A,4,Tiptoe,05:10,https://music.youtube.com/search?q=Goldfrapp%20Tiptoe
375,30,A,5,Deep Honey,04:01,https://music.youtube.com/search?q=Goldfrapp%20Deep%20Honey
376,30,B,1,Hairy Trees,04:37,https://music.youtube.com/search?q=Goldfrapp%20Hairy%20Trees
377,30,B,2,Twist,03:33,https://music.youtube.com/search?q=Goldfrapp%20Twist
378,30,B,3,Strict Machine,03:51,https://music.youtube.com/search?q=Goldfrapp%20Strict%20Machine
379,30,B,4,Forever,04:14,https://music.youtube.com/search?q=Goldfrapp%20Forever
380,30,B,5,Slippage,03:57,https://music.youtube.com/search?q=Goldfrapp%20Slippage
381,31,A,1,Cherub Rock,04:58,https://music.youtube.com/search?q=The%20Smashing%20Pumpkins%20Cherub%20Rock
382,31,A,2,Quiet,03:41,https://music.youtube.com/search?q=The%20Smashing%20Pumpkins%20Quiet
383,31,A,3,Today,03:19,https://music.youtube.com/search?q=The%20Smashing%20Pumpkins%20Today
384,31,A,4,Hummer,06:57,https://music.youtube.com/search?q=The%20Smashing%20Pumpkins%20Hummer
385,31,B,1,Rocket,04:06,https://music.youtube.com/search?q=The%20Smashing%20Pumpkins%20Rocket
386,31,B,2,Disarm,03:17,https://music.youtube.com/search?q=The%20Smashing%20Pumpkins%20Disarm
387,31,B,3,Soma,06:39,https://music.youtube.com/search?q=The%20Smashing%20Pumpkins%20Soma
388,31,C,1,Geek U.S.A.,05:13,https://music.youtube.com/search?q=The%20Smashing%20Pumpkins%20Geek%20U.S.A.
389,31,C,2,Mayonaise,05:49,https://music.youtube.com/search?q=The%20Smashing%20Pumpkins%20Mayonaise
390,31,C,3,Spaceboy,04:28,https://music.youtube.com/search?q=The%20Smashing%20Pumpkins%20Spaceboy
391,31,D,1,Silverfuck,08:43,https://music.youtube.com/search?q=The%20Smashing%20Pumpkins%20Silverfuck
392,31,D,2,Sweet Sweet,01:38,https://music.youtube.com/search?q=The%20Smashing%20Pumpkins%20Sweet%20Sweet
393,31,D,3,Luna,03:20,https://music.youtube.com/search?q=The%20Smashing%20Pumpkins%20Luna
394,32,A,1,Dark & Long,07:35,https://music.youtube.com/search?q=Underworld%20Dark%20%26%20Long
395,32,A,2,Mmm... Skyscraper I Love You,13:08,https://music.youtube.com/search?q=Underworld%20Mmm...%20Skyscraper%20I%20Love%20You
396,32,B,1,Surfboy,07:33,https://music.youtube.com/search?q=Underworld%20Surfboy
397,32,B,2,Spoonman,07:41,https://music.youtube.com/search?q=Underworld%20Spoonman
398,32,B,3,Tongue,04:49,https://music.youtube.com/search?q=Underworld%20Tongue
399,32,C,1,Dirty Epic,09:55,https://music.youtube.com/search?q=Underworld%20Dirty%20Epic
400,32,C,2,Cowgirl,08:29,https://music.youtube.com/search?q=Underworld%20Cowgirl
401,32,D,1,River of Bass,06:26,https://music.youtube.com/search?q=Underworld%20River%20of%20Bass
402,32,D,2,M.E.,07:09,https://music.youtube.com/search?q=Underworld%20M.E.
403,33,A,1,The Girl with the Sun in Her Head,10:26,https://music.youtube.com/search?q=Orbital%20The%20Girl%20with%20the%20Sun%20in%20Her%20Head
404,33,A,2,P.E.T.R.O.L.,06:20,https://music.youtube.com/search?q=Orbital%20P.E.T.R.O.L.
405,33,B,1,The Box (Part 1),06:28,https://music.youtube.com/search?q=Orbital%20The%20Box%20%28Part%201%29
406,33,B,2,The Box (Part 2),06:00,https://music.youtube.com/search?q=Orbital%20The%20Box%20%28Part%202%29
407,33,B,3,Dŵr Budr,09:55,https://music.youtube.com/search?q=Orbital%20D%C5%B5r%20Budr
408,33,C,1,Adnan's,08:41,https://music.youtube.com/search?q=Orbital%20Adnan%27s
409,33,C,2,Out There Somewhere? (Part 1),10:42,https://music.youtube.com/search?q=Orbital%20Out%20There%20Somewhere%3F%20%28Part%201%29
410,33,D,1,Out There Somewhere? (Part 2),13:26,https://music.youtube.com/search?q=Orbital%20Out%20There%20Somewhere%3F%20%28Part%202%29
411,34,A,1,Genesis,03:54,https://music.youtube.com/search?q=Justice%20Genesis
412,34,A,2,Let There Be Light,04:55,https://music.youtube.com/search?q=Justice%20Let%20There%20Be%20Light
413,34,A,3,D.A.N.C.E.,04:02,https://music.youtube.com/search?q=Justice%20D.A.N.C.E.
414,34,B,1,Newjack,03:36,https://music.youtube.com/search?q=Justice%20Newjack
415,34,B,2,Phantom,04:22,https://music.youtube.com/search?q=Justice%20Phantom
416,34,B,3,Phantom Pt. II,03:20,https://music.youtube.com/search?q=Justice%20Phantom%20Pt.%20II
417,34,C,1,Valentine,02:56,https://music.youtube.com/search?q=Justice%20Valentine
418,34,C,2,Tthhee Ppaarrttyy,04:03,https://music.youtube.com/search?q=Justice%20Tthhee%20Ppaarrttyy
419,34,C,3,DVNO,03:56,https://music.youtube.com/search?q=Justice%20DVNO
420,34,D,1,Stress,04:58,https://music.youtube.com/search?q=Justice%20Stress
421,34,D,2,Waters of Nazareth,04:25,https://music.youtube.com/search?q=Justice%20Waters%20of%20Nazareth
422,34,D,3,One Minute to Midnight,03:40,https://music.youtube.com/search?q=Justice%20One%20Minute%20to%20Midnight
423,35,A,1,A New Error,04:38,https://music.youtube.com/search?q=Moderat%20A%20New%20Error
424,35,A,2,Rusty Nails,04:26,https://music.youtube.com/search?q=Moderat%20Rusty%20Nails
425,35,A,3,Seamonkey,06:14,https://music.youtube.com/search?q=Moderat%20Seamonkey
426,35,B,1,Slow Match,05:08,https://music.youtube.com/search?q=Moderat%20Slow%20Match
427,35,B,2,3 Minutes of,03:18,https://music.youtube.com/search?q=Moderat%203%20Minutes%20of
428,35,B,3,Nasty Silence,03:13,https://music.youtube.com/search?q=Moderat%20Nasty%20Silence
429,35,C,1,Sick with It,03:45,https://music.youtube.com/search?q=Moderat%20Sick%20with%20It
430,35,C,2,Porc #1,02:40,https://music.youtube.com/search?q=Moderat%20Porc%20%231
431,35,C,3,Porc #2,03:50,https://music.youtube.com/search?q=Moderat%20Porc%20%232
432,35,C,4,Les Grandes Marches,04:28,https://music.youtube.com/search?q=Moderat%20Les%20Grandes%20Marches
433,35,D,1,Berlin,04:44,https://music.youtube.com/search?q=Moderat%20Berlin
434,35,D,2,Nr. 22,05:40,https://music.youtube.com/search?q=Moderat%20Nr.%2022
435,35,D,3,Out of Sight,05:41,https://music.youtube.com/search?q=Moderat%20Out%20of%20Sight
436,36,A,1,Sweet Unrest,03:35,https://music.youtube.com/search?q=Apparat%20Sweet%20Unrest
437,36,A,2,Song of Los,04:38,https://music.youtube.com/search?q=Apparat%20Song%20of%20Los
438,36,A,3,Black Water,04:13,https://music.youtube.com/search?q=Apparat%20Black%20Water
439,36,B,1,Goodbye,04:16,https://music.youtube.com/search?q=Apparat%20Goodbye
440,36,B,2,Candil de la Calle,04:29,https://music.youtube.com/search?q=Apparat%20Candil%20de%20la%20Calle
441,36,B,3,The Soft Voices Die,04:07,https://music.youtube.com/search?q=Apparat%20The%20Soft%20Voices%20Die
442,36,C,1,Escape,03:13,https://music.youtube.com/search?q=Apparat%20Escape
443,36,C,2,Ash/Black Veil,05:43,https://music.youtube.com/search?q=Apparat%20Ash%2FBlack%20Veil
444,36,D,1,A Bang in the Void,06:24,https://music.youtube.com/search?q=Apparat%20A%20Bang%20in%20the%20Void
445,36,D,2,Your House Is My World,03:56,https://music.youtube.com/search?q=Apparat%20Your%20House%20Is%20My%20World
446,37,A,1,So Easy,04:09,https://music.youtube.com/search?q=R%C3%B6yksopp%20So%20Easy
447,37,A,2,Poor Leno,03:57,https://music.youtube.com/search?q=R%C3%B6yksopp%20Poor%20Leno
448,37,A,3,Eple,03:36,https://music.youtube.com/search?q=R%C3%B6yksopp%20Eple
449,37,A,4,In Space,03:30,https://music.youtube.com/search?q=R%C3%B6yksopp%20In%20Space
450,37,B,1,A Higher Place,04:31,https://music.youtube.com/search?q=R%C3%B6yksopp%20A%20Higher%20Place
451,37,B,2,Röyksopp's Night Out,07:30,https://music.youtube.com/search?q=R%C3%B6yksopp%20R%C3%B6yksopp%27s%20Night%20Out
452,37,C,1,Remind Me,03:39,https://music.youtube.com/search?q=R%C3%B6yksopp%20Remind%20Me
453,37,C,2,She's So,05:23,https://music.youtube.com/search?q=R%C3%B6yksopp%20She%27s%20So
454,37,D,1,Sparks,05:25,https://music.youtube.com/search?q=R%C3%B6yksopp%20Sparks
455,37,D,2,Dead to the World,05:20,https://music.youtube.com/search?q=R%C3%B6yksopp%20Dead%20to%20the%20World
456,38,A,1,Silent Shout,04:53,https://music.youtube.com/search?q=The%20Knife%20Silent%20Shout
457,38,A,2,Neverland,03:38,https://music.youtube.com/search?q=The%20Knife%20Neverland
458,38,A,3,The Captain,06:08,https://music.youtube.com/search?q=The%20Knife%20The%20Captain
459,38,B,1,We Share Our Mothers' Health,04:11,https://music.youtube.com/search?q=The%20Knife%20We%20Share%20Our%20Mothers%27%20Health
460,38,B,2,Na Na Na,02:27,https://music.youtube.com/search?q=The%20Knife%20Na%20Na%20Na
461,38,B,3,Marble House,05:18,https://music.youtube.com/search?q=The%20Knife%20Marble%20House
462,38,C,1,Like a Pen,06:13,https://music.youtube.com/search?q=The%20Knife%20Like%20a%20Pen
463,38,C,2,From Off to On,03:58,https://music.youtube.com/search?q=The%20Knife%20From%20Off%20to%20On
464,38,D,1,Forest Families,04:08,https://music.youtube.com/search?q=The%20Knife%20Forest%20Families
465,38,D,2,One Hit,04:27,https://music.youtube.com/search?q=The%20Knife%20One%20Hit
466,38,D,3,Still Light,03:15,https://music.youtube.com/search?q=The%20Knife%20Still%20Light
467,39,A,1,Careful,03:28,https://music.youtube.com/search?q=Hot%20Chip%20Careful
468,39,A,2,And I Was a Boy from School,05:19,https://music.youtube.com/search?q=Hot%20Chip%20And%20I%20Was%20a%20Boy%20from%20School
469,39,A,3,Colours,05:28,https://music.youtube.com/search?q=Hot%20Chip%20Colours
470,39,B,1,Over and Over,05:47,https://music.youtube.com/search?q=Hot%20Chip%20Over%20and%20Over
471,39,B,2,Just Like We (Breakdown),04:12,https://music.youtube.com/search?q=Hot%20Chip%20Just%20Like%20We%20%28Breakdown%29
472,39,B,3,Tchaparian,03:20,https://music.youtube.com/search?q=Hot%20Chip%20Tchaparian
473,39,C,1,Look After Me,04:50,https://music.youtube.com/search?q=Hot%20Chip%20Look%20After%20Me
474,39,C,2,The Warning,04:51,https://music.youtube.com/search?q=Hot%20Chip%20The%20Warning
475,39,C,3,Arrest Yourself,02:31,https://music.youtube.com/search?q=Hot%20Chip%20Arrest%20Yourself
476,39,D,1,So Glad to See You,04:05,https://music.youtube.com/search?q=Hot%20Chip%20So%20Glad%20to%20See%20You
477,39,D,2,No Fit State,05:38,https://music.youtube.com/search?q=Hot%20Chip%20No%20Fit%20State
478,39,D,3,Won't Wash,02:35,https://music.youtube.com/search?q=Hot%20Chip%20Won%27t%20Wash
479,40,A,1,Intro,01:00,https://music.youtube.com/search?q=Disclosure%20Intro
480,40,A,2,When a Fire Starts to Burn,04:43,https://music.youtube.com/search?q=Disclosure%20When%20a%20Fire%20Starts%20to%20Burn
481,40,A,3,Latch,04:16,https://music.youtube.com/search?q=Disclosure%20Latch
482,40,A,4,F for You,04:29,https://music.youtube.com/search?q=Disclosure%20F%20for%20You
483,40,B,1,White Noise,04:37,https://music.youtube.com/search?q=Disclosure%20White%20Noise
484,40,B,2,Defeated No More,06:09,https://music.youtube.com/search?q=Disclosure%20Defeated%20No%20More
485,40,B,3,Stimulation,05:20,https://music.youtube.com/search?q=Disclosure%20Stimulation
486,40,C,1,Voices,04:09,https://music.youtube.com/search?q=Disclosure%20Voices
487,40,C,2,Second Chance,02:22,https://music.youtube.com/search?q=Disclosure%20Second%20Chance
488,40,C,3,Grab Her!,05:13,https://music.youtube.com/search?q=Disclosure%20Grab%20Her%21
489,40,C,4,You & Me,04:26,https://music.youtube.com/search?q=Disclosure%20You%20%26%20Me
490,40,D,1,January,05:55,https://music.youtube.com/search?q=Disclosure%20January
491,40,D,2,Confess to Me,04:11,https://music.youtube.com/search?q=Disclosure%20Confess%20to%20Me
492,40,D,3,Help Me Lose My Mind,04:04,https://music.youtube.com/search?q=Disclosure%20Help%20Me%20Lose%20My%20Mind
493,41,A,1,Second Hand News,02:43,https://music.youtube.com/search?q=Fleetwood%20Mac%20Second%20Hand%20News
494,41,A,2,Dreams,04:14,https://music.youtube.com/search?q=Fleetwood%20Mac%20Dreams
495,41,A,3,Never Going Back Again,02:14,https://music.youtube.com/search?q=Fleetwood%20Mac%20Never%20Going%20Back%20Again
496,41,A,4,Don't Stop,03:13,https://music.youtube.com/search?q=Fleetwood%20Mac%20Don%27t%20Stop
497,41,A,5,Go Your Own Way,03:43,https://music.youtube.com/search?q=Fleetwood%20Mac%20Go%20Your%20Own%20Way
498,41,A,6,Songbird,03:20,https://music.youtube.com/search?q=Fleetwood%20Mac%20Songbird
499,41,B,1,The Chain,04:30,https://music.youtube.com/search?q=Fleetwood%20Mac%20The%20Chain
500,41,B,2,You Make Loving Fun,03:31,https://music.youtube.com/search?q=Fleetwood%20Mac%20You%20Make%20Loving%20Fun
501,41,B,3,I Don't Want to Know,03:15,https://music.youtube.com/search?q=Fleetwood%20Mac%20I%20Don%27t%20Want%20to%20Know
502,41,B,4,Oh Daddy,03:56,https://music.youtube.com/search?q=Fleetwood%20Mac%20Oh%20Daddy
503,41,B,5,Gold Dust Woman,04:56,https://music.youtube.com/search?q=Fleetwood%20Mac%20Gold%20Dust%20Woman
504,42,A,1,Smells Like Teen Spirit,05:01,https://music.youtube.com/search?q=Nirvana%20Smells%20Like%20Teen%20Spirit
505,42,A,2,In Bloom,04:14,https://music.youtube.com/search?q=Nirvana%20In%20Bloom
506,42,A,3,Come as You Are,03:39,https://music.youtube.com/search?q=Nirvana%20Come%20as%20You%20Are
507,42,A,4,Breed,03:03,https://music.youtube.com/search?q=Nirvana%20Breed
508,42,A,5,Lithium,04:17,https://music.youtube.com/search?q=Nirvana%20Lithium
509,42,B,1,Polly,02:57,https://music.youtube.com/search?q=Nirvana%20Polly
510,42,B,2,Territorial Pissings,02:23,https://music.youtube.com/search?q=Nirvana%20Territorial%20Pissings
511,42,B,3,Drain You,03:43,https://music.youtube.com/search?q=Nirvana%20Drain%20You
512,42,B,4,Lounge Act,02:36,https://music.youtube.com/search?q=Nirvana%20Lounge%20Act
513,42,B,5,Stay Away,03:32,https://music.youtube.com/search?q=Nirvana%20Stay%20Away
514,42,B,6,On a Plain,03:16,https://music.youtube.com/search?q=Nirvana%20On%20a%20Plain
515,42,B,7,Something in the Way,03:52,https://music.youtube.com/search?q=Nirvana%20Something%20in%20the%20Way
516,43,A,1,Speak to Me,01:05,https://music.youtube.com/search?q=Pink%20Floyd%20Speak%20to%20Me
517,43,A,2,Breathe (In the Air),02:49,https://music.youtube.com/search?q=Pink%20Floyd%20Breathe%20In%20the%20Air
518,43,A,3,On the Run,03:45,https://music.youtube.com/search?q=Pink%20Floyd%20On%20the%20Run
519,43,A,4,Time,06:53,https://music.youtube.com/search?q=Pink%20Floyd%20Time
520,43,A,5,The Great Gig in the Sky,04:44,https://music.youtube.com/search?q=Pink%20Floyd%20The%20Great%20Gig%20in%20the%20Sky
521,43,B,1,Money,06:23,https://music.youtube.com/search?q=Pink%20Floyd%20Money
522,43,B,2,Us and Them,07:49,https://music.youtube.com/search?q=Pink%20Floyd%20Us%20and%20Them
523,43,B,3,Any Colour You Like,03:26,https://music.youtube.com/search?q=Pink%20Floyd%20Any%20Colour%20You%20Like
524,43,B,4,Brain Damage,03:46,https://music.youtube.com/search?q=Pink%20Floyd%20Brain%20Damage
525,43,B,5,Eclipse,02:12,https://music.youtube.com/search?q=Pink%20Floyd%20Eclipse
526,44,A,1,Death on Two Legs (Dedicated to...),03:43,https://music.youtube.com/search?q=Queen%20Death%20on%20Two%20Legs
527,44,A,2,Lazing on a Sunday Afternoon,01:07,https://music.youtube.com/search?q=Queen%20Lazing%20on%20a%20Sunday%20Afternoon
528,44,A,3,I'm in Love with My Car,03:05,https://music.youtube.com/search?q=Queen%20I%27m%20in%20Love%20with%20My%20Car
529,44,A,4,You're My Best Friend,02:52,https://music.youtube.com/search?q=Queen%20You%27re%20My%20Best%20Friend
530,44,B,1,39,03:31,https://music.youtube.com/search?q=Queen%2039
531,44,B,2,Sweet Lady,04:03,https://music.youtube.com/search?q=Queen%20Sweet%20Lady
532,44,B,3,Seaside Rendezvous,02:15,https://music.youtube.com/search?q=Queen%20Seaside%20Rendezvous
533,44,C,1,The Prophet's Song,08:21,https://music.youtube.com/search?q=Queen%20The%20Prophet%27s%20Song
534,44,C,2,Love of My Life,03:39,https://music.youtube.com/search?q=Queen%20Love%20of%20My%20Life
535,44,D,1,Good Company,03:23,https://music.youtube.com/search?q=Queen%20Good%20Company
536,44,D,2,Bohemian Rhapsody,05:55,https://music.youtube.com/search?q=Queen%20Bohemian%20Rhapsody
537,44,D,3,God Save the Queen,01:18,https://music.youtube.com/search?q=Queen%20God%20Save%20the%20Queen
538,45,A,1,Rehab,03:34,https://music.youtube.com/search?q=Amy%20Winehouse%20Rehab
539,45,A,2,You Know I'm No Good,04:17,https://music.youtube.com/search?q=Amy%20Winehouse%20You%20Know%20I%27m%20No%20Good
540,45,A,3,Me & Mr Jones,02:33,https://music.youtube.com/search?q=Amy%20Winehouse%20Me%20%26%20Mr%20Jones
541,45,A,4,Just Friends,03:13,https://music.youtube.com/search?q=Amy%20Winehouse%20Just%20Friends
542,45,A,5,Back to Black,04:01,https://music.youtube.com/search?q=Amy%20Winehouse%20Back%20to%20Black
543,45,B,1,Love Is a Losing Game,02:35,https://music.youtube.com/search?q=Amy%20Winehouse%20Love%20Is%20a%20Losing%20Game
544,45,B,2,Tears Dry on Their Own,03:06,https://music.youtube.com/search?q=Amy%20Winehouse%20Tears%20Dry%20on%20Their%20Own
545,45,B,3,Wake Up Alone,03:42,https://music.youtube.com/search?q=Amy%20Winehouse%20Wake%20Up%20Alone
